,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
13264663777,-0.6666666666666666,0.0,-0.14285714285714285,0.14285714285714285,0.03571428571428571,0.043478260869565216,-0.14285714285714285,-0.2,0.024390243902439025,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,0.0,-1.0,-0.2,-0.18181818181818182,0.42857142857142855,0.1111111111111111
13263750995,-0.6666666666666666,0.0,-0.14285714285714285,-0.42857142857142855,-0.03571428571428571,-0.043478260869565216,-0.14285714285714285,-0.1,-0.024390243902439025,0.0,0.0,0.0,0.11764705882352941,0.0,-0.5,0.0,0.10714285714285714,0.0,0.0,0.0,-1.0,-0.2,0.0,0.14285714285714285,0.1111111111111111
13263613156,0.0,0.0,0.14285714285714285,-0.7142857142857143,0.10714285714285714,-0.13043478260869565,-0.14285714285714285,0.1,0.12195121951219512,0.0,0.0,0.0,-0.11764705882352941,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.0,-0.2,0.0,-0.42857142857142855,-0.3333333333333333
13249068738,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13244840492,0.6666666666666666,0.0,0.14285714285714285,0.14285714285714285,0.0,0.13043478260869565,-0.14285714285714285,0.0,0.07317073170731707,0.0,0.0,0.0,0.17647058823529413,0.2222222222222222,0.5,0.0,0.17857142857142858,0.0,-0.25,0.0,1.0,0.2,0.0,0.14285714285714285,0.3333333333333333
13244520859,0.6666666666666666,0.0,-0.14285714285714285,0.14285714285714285,0.07142857142857142,0.043478260869565216,-0.14285714285714285,0.1,0.12195121951219512,0.0,0.0,0.0,0.058823529411764705,-0.2222222222222222,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,-1.0,-0.2,0.0,-0.14285714285714285,0.1111111111111111
13241149237,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13240718620,0.0,0.0,0.14285714285714285,-0.14285714285714285,-0.07142857142857142,-0.13043478260869565,-0.14285714285714285,0.0,-0.024390243902439025,0.0,0.0,0.0,-0.11764705882352941,0.0,-0.5,0.0,-0.03571428571428571,0.0,0.0,0.0,1.0,-0.2,0.0,-0.14285714285714285,-0.3333333333333333
13240463751,0.0,0.0,0.14285714285714285,0.7142857142857143,0.03571428571428571,0.21739130434782608,0.14285714285714285,0.1,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.17857142857142858,0.0,-0.25,0.0,1.0,-0.2,0.0,0.14285714285714285,0.1111111111111111
13240304890,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13240301382,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13239966016,0.0,0.0,0.14285714285714285,-0.14285714285714285,-0.17857142857142858,-0.043478260869565216,-0.14285714285714285,-0.1,-0.12195121951219512,0.0,0.0,0.0,0.058823529411764705,0.0,-0.5,0.0,-0.10714285714285714,0.0,-0.25,0.0,1.0,0.2,0.0,0.14285714285714285,0.1111111111111111
13239867945,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13239806794,0.0,0.0,0.14285714285714285,-0.14285714285714285,-0.14285714285714285,0.043478260869565216,-0.14285714285714285,0.0,-0.12195121951219512,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.03571428571428571,0.0,-0.25,0.0,1.0,0.2,0.0,0.14285714285714285,0.1111111111111111
13239762236,-0.6666666666666666,0.0,-0.14285714285714285,-0.42857142857142855,-0.17857142857142858,-0.13043478260869565,0.0,-0.2,-0.21951219512195122,0.0,0.0,0.0,0.058823529411764705,-0.2222222222222222,-0.5,0.0,-0.25,0.0,-0.25,0.0,-1.0,0.2,-0.18181818181818182,-0.14285714285714285,0.1111111111111111
13239741363,0.0,0.0,-0.14285714285714285,-0.14285714285714285,-0.07142857142857142,-0.043478260869565216,-0.14285714285714285,-0.2,-0.07317073170731707,0.0,0.0,0.0,0.0,-0.2222222222222222,0.0,0.0,-0.03571428571428571,0.0,-0.25,0.0,-1.0,0.2,-0.18181818181818182,0.14285714285714285,0.1111111111111111
13239746222,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13239743538,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13238520630,-0.6666666666666666,0.0,-0.14285714285714285,-0.42857142857142855,0.03571428571428571,-0.043478260869565216,0.0,-0.2,0.07317073170731707,0.0,0.0,0.0,0.17647058823529413,0.0,-0.5,0.0,0.03571428571428571,0.0,0.25,0.0,-1.0,0.2,-0.18181818181818182,0.14285714285714285,0.3333333333333333
13238479027,0.0,0.0,-0.14285714285714285,-0.42857142857142855,0.0,-0.13043478260869565,-0.14285714285714285,-0.2,0.07317073170731707,0.0,0.0,0.0,0.058823529411764705,0.0,-0.5,0.0,0.10714285714285714,0.0,0.0,0.0,-1.0,0.2,0.0,-0.14285714285714285,-0.1111111111111111
13238452713,0.6666666666666666,0.0,-0.14285714285714285,-0.14285714285714285,0.03571428571428571,-0.043478260869565216,0.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.058823529411764705,-0.2222222222222222,-0.5,0.0,0.03571428571428571,0.0,0.25,0.0,-1.0,0.2,0.0,-0.14285714285714285,0.1111111111111111
13238271643,-0.6666666666666666,0.0,0.14285714285714285,-0.42857142857142855,-0.14285714285714285,-0.13043478260869565,-0.14285714285714285,-0.2,-0.12195121951219512,0.0,0.0,0.0,0.058823529411764705,0.0,-0.5,0.0,-0.03571428571428571,0.0,-0.25,0.0,1.0,0.2,0.0,-0.14285714285714285,0.1111111111111111
13238048893,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13237855975,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13237402846,0.0,0.0,-0.14285714285714285,-0.42857142857142855,-0.10714285714285714,-0.13043478260869565,-0.14285714285714285,-0.1,-0.024390243902439025,0.0,0.0,0.0,0.058823529411764705,-0.2222222222222222,-0.5,0.0,0.03571428571428571,0.0,-0.25,0.0,-1.0,0.2,0.0,-0.14285714285714285,0.1111111111111111
13237380689,-0.6666666666666666,0.0,-0.14285714285714285,-0.7142857142857143,-0.21428571428571427,-0.30434782608695654,-0.14285714285714285,-0.2,-0.2682926829268293,0.0,0.0,0.0,-0.17647058823529413,-0.2222222222222222,-0.5,0.0,-0.32142857142857145,0.0,-0.25,0.0,-1.0,-0.2,-0.18181818181818182,-0.42857142857142855,-0.3333333333333333
13237315738,-0.6666666666666666,0.0,-0.14285714285714285,0.14285714285714285,-0.14285714285714285,0.043478260869565216,-0.14285714285714285,-0.1,-0.17073170731707318,0.0,0.0,0.0,0.058823529411764705,-0.2222222222222222,-0.5,0.0,-0.10714285714285714,0.0,-0.25,0.0,-1.0,0.2,-0.18181818181818182,0.14285714285714285,0.1111111111111111
13264685797,0.0,0.0,-0.2857142857142857,0.14285714285714285,-0.08928571428571429,0.13043478260869565,0.0,-0.1,0.0,-0.5,0.0,-1.0,0.08823529411764706,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,-0.125,-1.0,0.0,0.0,-0.09090909090909091,0.0,0.0
13263637869,0.0,-0.4,-0.5714285714285714,-0.14285714285714285,-0.16071428571428573,-0.043478260869565216,-0.14285714285714285,-0.1,-0.24390243902439024,-0.5,0.0,-1.0,0.08823529411764706,0.0,-0.25,0.0,-0.17857142857142858,0.0,-0.125,-1.0,0.0,0.4,-0.09090909090909091,0.2857142857142857,0.2222222222222222
13263558029,0.0,0.0,0.0,0.14285714285714285,0.017857142857142856,0.043478260869565216,0.0,-0.1,0.0,-0.5,0.0,-1.0,0.14705882352941177,0.2222222222222222,-0.25,0.0,0.03571428571428571,0.0,-0.125,-1.0,0.0,0.4,0.09090909090909091,0.0,0.2222222222222222
13246534584,0.0,0.0,-0.5714285714285714,0.14285714285714285,-0.017857142857142856,0.043478260869565216,0.14285714285714285,-0.1,0.0,-0.5,0.0,-1.0,0.08823529411764706,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,0.125,-1.0,0.0,0.4,-0.2727272727272727,0.0,0.2222222222222222
13245211614,0.0,-0.4,-0.5714285714285714,-0.14285714285714285,-0.23214285714285715,-0.30434782608695654,-0.2857142857142857,-0.1,-0.24390243902439024,-0.5,0.0,-1.0,-0.3235294117647059,-0.2222222222222222,-0.25,0.0,-0.17857142857142858,0.0,-0.125,-1.0,0.0,-0.4,-0.2727272727272727,-0.2857142857142857,-0.2222222222222222
13243254947,0.0,0.4,0.0,0.14285714285714285,-0.017857142857142856,0.21739130434782608,0.14285714285714285,-0.1,-0.04878048780487805,0.5,0.0,-1.0,0.20588235294117646,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,-0.125,1.0,0.0,0.4,-0.09090909090909091,0.2857142857142857,0.2222222222222222
13240050877,0.0,0.0,0.0,0.14285714285714285,-0.125,0.043478260869565216,0.0,0.0,-0.0975609756097561,-0.5,0.0,-1.0,0.14705882352941177,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,-0.125,-1.0,0.0,0.4,0.09090909090909091,0.2857142857142857,0.2222222222222222
13238590958,0.0,0.4,0.0,0.14285714285714285,0.017857142857142856,0.30434782608695654,0.0,-0.1,0.0,0.5,0.0,-1.0,0.3235294117647059,0.2222222222222222,-0.25,0.0,-0.03571428571428571,0.0,-0.125,1.0,0.0,0.4,0.09090909090909091,0.2857142857142857,0.2222222222222222
13238520834,0.0,0.4,-0.2857142857142857,0.14285714285714285,-0.017857142857142856,0.13043478260869565,0.14285714285714285,-0.1,-0.04878048780487805,-0.5,0.0,-1.0,0.14705882352941177,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,-0.125,1.0,0.0,0.0,0.09090909090909091,0.0,0.0
13238542142,0.0,-0.4,-0.5714285714285714,-0.14285714285714285,-0.23214285714285715,-0.30434782608695654,-0.2857142857142857,-0.1,-0.24390243902439024,-0.5,0.0,-1.0,-0.3235294117647059,-0.2222222222222222,-0.25,0.0,-0.17857142857142858,0.0,-0.125,-1.0,0.0,-0.4,-0.2727272727272727,-0.2857142857142857,-0.2222222222222222
13238184908,0.0,-0.4,0.0,0.14285714285714285,-0.05357142857142857,-0.13043478260869565,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.029411764705882353,0.0,-0.25,0.0,-0.03571428571428571,0.0,-0.125,-1.0,0.0,0.0,0.09090909090909091,-0.2857142857142857,0.0
13238066179,0.0,-0.4,-0.2857142857142857,0.14285714285714285,0.08928571428571429,-0.21739130434782608,0.14285714285714285,-0.1,0.1951219512195122,0.5,0.0,-1.0,-0.20588235294117646,0.0,0.25,0.0,-0.03571428571428571,0.0,0.125,-1.0,0.0,-0.4,-0.09090909090909091,-0.2857142857142857,-0.2222222222222222
13237686574,0.0,-0.4,0.0,0.14285714285714285,0.017857142857142856,-0.21739130434782608,0.2857142857142857,0.0,0.0,0.5,0.0,1.0,-0.08823529411764706,0.2222222222222222,-0.25,0.0,0.03571428571428571,0.0,-0.125,-1.0,0.0,0.0,-0.2727272727272727,0.0,0.2222222222222222
13237449180,0.0,0.4,0.0,0.14285714285714285,-0.05357142857142857,0.13043478260869565,0.14285714285714285,0.0,0.0,0.5,0.0,-1.0,0.08823529411764706,0.2222222222222222,-0.25,0.0,-0.10714285714285714,0.0,-0.125,1.0,0.0,0.4,-0.09090909090909091,0.0,0.2222222222222222
